,Product Brand,Product Name,Current Price,Old Price,Rating,Product URL,Product Description
942,Kenneth Cole,Women's Vision Twill Three-Button Boyfriend Jacket,EUR 157.35,None,Rated 4 stars with 2 reviews,https://www.macys.com/shop/product/kenneth-cole-womens-vision-twill-three-button-boyfriend-jacket?ID=19288224, Product Features ImportedNotched lapel; button-front closuresWelt pocket at chest; flap pockets at frontLong sleevesLined
943,Kenneth Cole,Women's Vision Twill Three-Button Boyfriend Jacket,EUR 157.35,None,Rated 4 stars with 2 reviews,https://www.macys.com/shop/product/kenneth-cole-womens-vision-twill-three-button-boyfriend-jacket?ID=19288224, Product Features ImportedNotched lapel; button-front closuresWelt pocket at chest; flap pockets at frontLong sleevesLined
944,Donna Karan New York,NEW! Women's Faux-Leather Belted Vest,EUR 177.14,None,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-faux-leather-belted-vest?ID=19879133, Product Features Belt loops with chain detail belt Sleeveless LinedImportedNotch lapel; button front closure
945,Donna Karan New York,NEW! Women's Faux-Leather Belted Vest,EUR 177.14,None,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-faux-leather-belted-vest?ID=19879133, Product Features Belt loops with chain detail belt Sleeveless LinedImportedNotch lapel; button front closure
946,Donna Karan New York,NEW! Women's Faux-Leather Belted Vest,EUR 177.14,None,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-faux-leather-belted-vest?ID=19879133, Product Features Belt loops with chain detail belt Sleeveless LinedImportedNotch lapel; button front closure
947,Donna Karan New York,NEW! Women's Faux-Leather Belted Vest,EUR 177.14,None,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-faux-leather-belted-vest?ID=19879133, Product Features Belt loops with chain detail belt Sleeveless LinedImportedNotch lapel; button front closure
948,Madden Girl,Juniors' Puffer-Front Long-Sleeve Sweater,Sale  EUR 21.77, EUR 43.54 ,Rated 5 stars with 4 reviews,https://www.macys.com/shop/product/madden-girl-juniors-puffer-front-long-sleeve-sweater?ID=19391306, Product Features Puffer frontLinedLong sleeves High neck; front zip closureSide pocketsImported
949,Madden Girl,Juniors' Puffer-Front Long-Sleeve Sweater,Sale  EUR 21.77, EUR 43.54 ,Rated 5 stars with 4 reviews,https://www.macys.com/shop/product/madden-girl-juniors-puffer-front-long-sleeve-sweater?ID=19391306, Product Features Puffer frontLinedLong sleeves High neck; front zip closureSide pocketsImported
950,Madden Girl,Juniors' Puffer-Front Long-Sleeve Sweater,Sale  EUR 21.77, EUR 43.54 ,Rated 5 stars with 4 reviews,https://www.macys.com/shop/product/madden-girl-juniors-puffer-front-long-sleeve-sweater?ID=19391306, Product Features Puffer frontLinedLong sleeves High neck; front zip closureSide pocketsImported
951,Madden Girl,Juniors' Puffer-Front Long-Sleeve Sweater,Sale  EUR 21.77, EUR 43.54 ,Rated 5 stars with 4 reviews,https://www.macys.com/shop/product/madden-girl-juniors-puffer-front-long-sleeve-sweater?ID=19391306, Product Features Puffer frontLinedLong sleeves High neck; front zip closureSide pocketsImported
952,1.STATE,Women's Faux-Shearling Button-Front Jacket ,EUR 137.56,None,Rated 4 stars with 3 reviews,https://www.macys.com/shop/product/1.state-womens-faux-shearling-button-front-jacket?ID=19285924, Product Features LinedCollar; button-front closures Flap pockets at chest; slant pockets at sides Imported
953,1.STATE,Women's Faux-Shearling Button-Front Jacket ,EUR 137.56,None,Rated 4 stars with 3 reviews,https://www.macys.com/shop/product/1.state-womens-faux-shearling-button-front-jacket?ID=19285924, Product Features LinedCollar; button-front closures Flap pockets at chest; slant pockets at sides Imported
954,1.STATE,Women's Faux-Shearling Button-Front Jacket ,EUR 137.56,None,Rated 4 stars with 3 reviews,https://www.macys.com/shop/product/1.state-womens-faux-shearling-button-front-jacket?ID=19285924, Product Features LinedCollar; button-front closures Flap pockets at chest; slant pockets at sides Imported
955,1.STATE,Women's Faux-Shearling Button-Front Jacket ,EUR 137.56,None,Rated 4 stars with 3 reviews,https://www.macys.com/shop/product/1.state-womens-faux-shearling-button-front-jacket?ID=19285924, Product Features LinedCollar; button-front closures Flap pockets at chest; slant pockets at sides Imported
956,Kasper,Women's Notch Lapel One Button Blazer,Sale  EUR 35.62, EUR 79.15 ,Rated 4.5 stars with 4 reviews,https://www.macys.com/shop/product/kasper-womens-notch-lapel-one-button-blazer?ID=19133876, Product Features ImportedLong sleevesLinedNotched collar; one button closureFlap pockets at sidesShoulder pads
957,Kasper,Women's Notch Lapel One Button Blazer,Sale  EUR 35.62, EUR 79.15 ,Rated 4.5 stars with 4 reviews,https://www.macys.com/shop/product/kasper-womens-notch-lapel-one-button-blazer?ID=19133876, Product Features ImportedLong sleevesLinedNotched collar; one button closureFlap pockets at sidesShoulder pads
958,Kasper,Women's Notch Lapel One Button Blazer,Sale  EUR 35.62, EUR 79.15 ,Rated 4.5 stars with 4 reviews,https://www.macys.com/shop/product/kasper-womens-notch-lapel-one-button-blazer?ID=19133876, Product Features ImportedLong sleevesLinedNotched collar; one button closureFlap pockets at sidesShoulder pads
959,Kasper,Women's Notch Lapel One Button Blazer,Sale  EUR 35.62, EUR 79.15 ,Rated 4.5 stars with 4 reviews,https://www.macys.com/shop/product/kasper-womens-notch-lapel-one-button-blazer?ID=19133876, Product Features ImportedLong sleevesLinedNotched collar; one button closureFlap pockets at sidesShoulder pads
960,I.N.C. International Concepts,"Women's Metallic Trench Coat, Created for Macy's",Sale  EUR 98.71, EUR 197.43 ,Rated 4.5 stars with 2 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-metallic-trench-coat-created-for-macys?ID=18658085, Product Features Ties at waistSide welt pockets Notch collar; front double-breasted button closuresThis product was made in a factory where RISE programs advance women's empowerment and gender equalityCreated for Macy'sImportedLined
961,I.N.C. International Concepts,"Women's Metallic Trench Coat, Created for Macy's",Sale  EUR 98.71, EUR 197.43 ,Rated 4.5 stars with 2 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-metallic-trench-coat-created-for-macys?ID=18658085, Product Features Ties at waistSide welt pockets Notch collar; front double-breasted button closuresThis product was made in a factory where RISE programs advance women's empowerment and gender equalityCreated for Macy'sImportedLined
962,I.N.C. International Concepts,"Women's Metallic Trench Coat, Created for Macy's",Sale  EUR 98.71, EUR 197.43 ,Rated 4.5 stars with 2 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-metallic-trench-coat-created-for-macys?ID=18658085, Product Features Ties at waistSide welt pockets Notch collar; front double-breasted button closuresThis product was made in a factory where RISE programs advance women's empowerment and gender equalityCreated for Macy'sImportedLined
963,I.N.C. International Concepts,"Women's Metallic Trench Coat, Created for Macy's",Sale  EUR 98.71, EUR 197.43 ,Rated 4.5 stars with 2 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-metallic-trench-coat-created-for-macys?ID=18658085, Product Features Ties at waistSide welt pockets Notch collar; front double-breasted button closuresThis product was made in a factory where RISE programs advance women's empowerment and gender equalityCreated for Macy'sImportedLined
964,Marmot,Women's Hooded PreCip Jacket ,Sale  EUR 110.84, EUR 158.34 ,Rated 3.625 stars with 8 reviews,https://www.macys.com/shop/product/marmot-womens-hooded-precip-jacket?ID=19567430, Product Features Pockets at sides with zipper closures; seam taped for leak protection ImportedUnlinedAttached hood with peripheral cord adjustment; zipper closureWaterproofUnder arm ventilation 
965,Marmot,Women's Hooded PreCip Jacket ,Sale  EUR 110.84, EUR 158.34 ,Rated 3.625 stars with 8 reviews,https://www.macys.com/shop/product/marmot-womens-hooded-precip-jacket?ID=19567430, Product Features Pockets at sides with zipper closures; seam taped for leak protection ImportedUnlinedAttached hood with peripheral cord adjustment; zipper closureWaterproofUnder arm ventilation 
966,Marmot,Women's Hooded PreCip Jacket ,Sale  EUR 110.84, EUR 158.34 ,Rated 3.625 stars with 8 reviews,https://www.macys.com/shop/product/marmot-womens-hooded-precip-jacket?ID=19567430, Product Features Pockets at sides with zipper closures; seam taped for leak protection ImportedUnlinedAttached hood with peripheral cord adjustment; zipper closureWaterproofUnder arm ventilation 
967,Marmot,Women's Hooded PreCip Jacket ,Sale  EUR 110.84, EUR 158.34 ,Rated 3.625 stars with 8 reviews,https://www.macys.com/shop/product/marmot-womens-hooded-precip-jacket?ID=19567430, Product Features Pockets at sides with zipper closures; seam taped for leak protection ImportedUnlinedAttached hood with peripheral cord adjustment; zipper closureWaterproofUnder arm ventilation 
968,I.N.C. International Concepts,"Women's Button-Front Vest, Created for Macy's ",Sale  EUR 34.39, EUR 68.78 ,Rated 3.6667 stars with 3 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-button-front-vest-created-for-macys?ID=17799206, Product Features Buttoned-flap pockets at chestCreated for Macy's V-neck; button front closures ImportedSleeveless 
969,I.N.C. International Concepts,"Women's Button-Front Vest, Created for Macy's ",Sale  EUR 34.39, EUR 68.78 ,Rated 3.6667 stars with 3 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-button-front-vest-created-for-macys?ID=17799206, Product Features Buttoned-flap pockets at chestCreated for Macy's V-neck; button front closures ImportedSleeveless 
970,I.N.C. International Concepts,"Women's Button-Front Vest, Created for Macy's ",Sale  EUR 34.39, EUR 68.78 ,Rated 3.6667 stars with 3 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-button-front-vest-created-for-macys?ID=17799206, Product Features Buttoned-flap pockets at chestCreated for Macy's V-neck; button front closures ImportedSleeveless 
971,I.N.C. International Concepts,"Women's Button-Front Vest, Created for Macy's ",Sale  EUR 34.39, EUR 68.78 ,Rated 3.6667 stars with 3 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-button-front-vest-created-for-macys?ID=17799206, Product Features Buttoned-flap pockets at chestCreated for Macy's V-neck; button front closures ImportedSleeveless 
972,Marmot,Women's Highlander Jacket ,Sale  EUR 155.87, EUR 222.67 ,Rated 4.5789 stars with 19 reviews,https://www.macys.com/shop/product/marmot-womens-highlander-jacket?ID=19567372, Product Features Elastic bound cuffs Zippered on-seam pockets Stand collar; zipper closure Adjustable drawcord hemUnlinedImported
973,Marmot,Women's Highlander Jacket ,Sale  EUR 155.87, EUR 222.67 ,Rated 4.5789 stars with 19 reviews,https://www.macys.com/shop/product/marmot-womens-highlander-jacket?ID=19567372, Product Features Elastic bound cuffs Zippered on-seam pockets Stand collar; zipper closure Adjustable drawcord hemUnlinedImported
974,Marmot,Women's Highlander Jacket ,Sale  EUR 155.87, EUR 222.67 ,Rated 4.5789 stars with 19 reviews,https://www.macys.com/shop/product/marmot-womens-highlander-jacket?ID=19567372, Product Features Elastic bound cuffs Zippered on-seam pockets Stand collar; zipper closure Adjustable drawcord hemUnlinedImported
975,Marmot,Women's Highlander Jacket ,Sale  EUR 155.87, EUR 222.67 ,Rated 4.5789 stars with 19 reviews,https://www.macys.com/shop/product/marmot-womens-highlander-jacket?ID=19567372, Product Features Elastic bound cuffs Zippered on-seam pockets Stand collar; zipper closure Adjustable drawcord hemUnlinedImported
976,Kasper,Plus Size Metallic Textured Coat,Sale  EUR 83.12, EUR 167.25 ,None,https://www.macys.com/shop/product/kasper-plus-size-metallic-textured-coat?ID=19286162, Product Features Notch lapel; front button closureImportedMetallic textured fabric; shoulder padsLined On-seam hip pockets
977,Kasper,Plus Size Metallic Textured Coat,Sale  EUR 83.12, EUR 167.25 ,None,https://www.macys.com/shop/product/kasper-plus-size-metallic-textured-coat?ID=19286162, Product Features Notch lapel; front button closureImportedMetallic textured fabric; shoulder padsLined On-seam hip pockets
978,Kasper,Plus Size Metallic Textured Coat,Sale  EUR 83.12, EUR 167.25 ,None,https://www.macys.com/shop/product/kasper-plus-size-metallic-textured-coat?ID=19286162, Product Features Notch lapel; front button closureImportedMetallic textured fabric; shoulder padsLined On-seam hip pockets
979,Kasper,Plus Size Metallic Textured Coat,Sale  EUR 83.12, EUR 167.25 ,None,https://www.macys.com/shop/product/kasper-plus-size-metallic-textured-coat?ID=19286162, Product Features Notch lapel; front button closureImportedMetallic textured fabric; shoulder padsLined On-seam hip pockets
980,Gloria Vanderbilt,Women's Denim One-Button Blazer,Sale  EUR 38.59, EUR 78.18 ,Rated 4.0984 stars with 61 reviews,https://www.macys.com/shop/product/gloria-vanderbilt-womens-denim-one-button-blazer?ID=17349451, Product Features UnlinedNotched collar; button closure at front Welt pockets at hipsImported
981,Gloria Vanderbilt,Women's Denim One-Button Blazer,Sale  EUR 38.59, EUR 78.18 ,Rated 4.0984 stars with 61 reviews,https://www.macys.com/shop/product/gloria-vanderbilt-womens-denim-one-button-blazer?ID=17349451, Product Features UnlinedNotched collar; button closure at front Welt pockets at hipsImported
982,Gloria Vanderbilt,Women's Denim One-Button Blazer,Sale  EUR 38.59, EUR 78.18 ,Rated 4.0984 stars with 61 reviews,https://www.macys.com/shop/product/gloria-vanderbilt-womens-denim-one-button-blazer?ID=17349451, Product Features UnlinedNotched collar; button closure at front Welt pockets at hipsImported
983,Gloria Vanderbilt,Women's Denim One-Button Blazer,Sale  EUR 38.59, EUR 78.18 ,Rated 4.0984 stars with 61 reviews,https://www.macys.com/shop/product/gloria-vanderbilt-womens-denim-one-button-blazer?ID=17349451, Product Features UnlinedNotched collar; button closure at front Welt pockets at hipsImported
984,Kasper,Women's Draped Open-Front Jacket,Sale  EUR 52.99, EUR 117.77 ,Rated 2.8 stars with 5 reviews,https://www.macys.com/shop/product/kasper-womens-draped-open-front-jacket?ID=18721450, Product Features ImportedUnlinedDraped collar; open front
985,Kasper,Women's Draped Open-Front Jacket,Sale  EUR 52.99, EUR 117.77 ,Rated 2.8 stars with 5 reviews,https://www.macys.com/shop/product/kasper-womens-draped-open-front-jacket?ID=18721450, Product Features ImportedUnlinedDraped collar; open front
986,Kasper,Women's Draped Open-Front Jacket,Sale  EUR 52.99, EUR 117.77 ,Rated 2.8 stars with 5 reviews,https://www.macys.com/shop/product/kasper-womens-draped-open-front-jacket?ID=18721450, Product Features ImportedUnlinedDraped collar; open front
987,Kasper,Women's Draped Open-Front Jacket,Sale  EUR 52.99, EUR 117.77 ,Rated 2.8 stars with 5 reviews,https://www.macys.com/shop/product/kasper-womens-draped-open-front-jacket?ID=18721450, Product Features ImportedUnlinedDraped collar; open front
988,Kenneth Cole,Women's Shirred-Sleeve Bomber Jacket,EUR 147.45,None,None,https://www.macys.com/shop/product/kenneth-cole-womens-shirred-sleeve-bomber-jacket?ID=19502074, Product Features Baseball collar; front zip closure Long shirred sleeves ImportedSlant pockets at sides Lined
989,Kenneth Cole,Women's Shirred-Sleeve Bomber Jacket,EUR 147.45,None,None,https://www.macys.com/shop/product/kenneth-cole-womens-shirred-sleeve-bomber-jacket?ID=19502074, Product Features Baseball collar; front zip closure Long shirred sleeves ImportedSlant pockets at sides Lined
990,Kenneth Cole,Women's Shirred-Sleeve Bomber Jacket,EUR 147.45,None,None,https://www.macys.com/shop/product/kenneth-cole-womens-shirred-sleeve-bomber-jacket?ID=19502074, Product Features Baseball collar; front zip closure Long shirred sleeves ImportedSlant pockets at sides Lined
991,Kenneth Cole,Women's Shirred-Sleeve Bomber Jacket,EUR 147.45,None,None,https://www.macys.com/shop/product/kenneth-cole-womens-shirred-sleeve-bomber-jacket?ID=19502074, Product Features Baseball collar; front zip closure Long shirred sleeves ImportedSlant pockets at sides Lined
992,Bar III,"Women’s Long-Sleeve Satin Bomber Jacket, Created for Macy’s ",Sale  EUR 39.85, EUR 88.57 ,Rated 5 stars with 3 reviews,https://www.macys.com/shop/product/bar-iii-womens-long-sleeve-satin-bomber-jacket-created-for-macys?ID=18848677, Product Features Welt pocket at chest; slant pockets at sidesLong sleeves with flap pocketRibbed baseball collar; front zip closure LinedCreated for Macy's Imported
993,Bar III,"Women’s Long-Sleeve Satin Bomber Jacket, Created for Macy’s ",Sale  EUR 39.85, EUR 88.57 ,Rated 5 stars with 3 reviews,https://www.macys.com/shop/product/bar-iii-womens-long-sleeve-satin-bomber-jacket-created-for-macys?ID=18848677, Product Features Welt pocket at chest; slant pockets at sidesLong sleeves with flap pocketRibbed baseball collar; front zip closure LinedCreated for Macy's Imported
994,Bar III,"Women’s Long-Sleeve Satin Bomber Jacket, Created for Macy’s ",Sale  EUR 39.85, EUR 88.57 ,Rated 5 stars with 3 reviews,https://www.macys.com/shop/product/bar-iii-womens-long-sleeve-satin-bomber-jacket-created-for-macys?ID=18848677, Product Features Welt pocket at chest; slant pockets at sidesLong sleeves with flap pocketRibbed baseball collar; front zip closure LinedCreated for Macy's Imported
995,Bar III,"Women’s Long-Sleeve Satin Bomber Jacket, Created for Macy’s ",Sale  EUR 39.85, EUR 88.57 ,Rated 5 stars with 3 reviews,https://www.macys.com/shop/product/bar-iii-womens-long-sleeve-satin-bomber-jacket-created-for-macys?ID=18848677, Product Features Welt pocket at chest; slant pockets at sidesLong sleeves with flap pocketRibbed baseball collar; front zip closure LinedCreated for Macy's Imported
996,Kasper,NEW! Women's Printed Open-Front Blazer,Sale  EUR 68.27, EUR 137.56 ,None,https://www.macys.com/shop/product/kasper-womens-printed-open-front-blazer?ID=19591474," Product Features LinedCollarless; open front, no closureLong sleevesAllover houndstooth print; contrast trim; shoulder padsWelt pockets with buckle details at front Imported"
997,Kasper,NEW! Women's Printed Open-Front Blazer,Sale  EUR 68.27, EUR 137.56 ,None,https://www.macys.com/shop/product/kasper-womens-printed-open-front-blazer?ID=19591474," Product Features LinedCollarless; open front, no closureLong sleevesAllover houndstooth print; contrast trim; shoulder padsWelt pockets with buckle details at front Imported"
998,Kasper,NEW! Women's Printed Open-Front Blazer,Sale  EUR 68.27, EUR 137.56 ,None,https://www.macys.com/shop/product/kasper-womens-printed-open-front-blazer?ID=19591474," Product Features LinedCollarless; open front, no closureLong sleevesAllover houndstooth print; contrast trim; shoulder padsWelt pockets with buckle details at front Imported"
999,Kasper,NEW! Women's Printed Open-Front Blazer,Sale  EUR 68.27, EUR 137.56 ,None,https://www.macys.com/shop/product/kasper-womens-printed-open-front-blazer?ID=19591474," Product Features LinedCollarless; open front, no closureLong sleevesAllover houndstooth print; contrast trim; shoulder padsWelt pockets with buckle details at front Imported"
1000,Donna Karan New York,Women's Pinstripe Double Breasted Blazer,Sale  EUR 105.88, EUR 177.14 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/donna-karan-new-york-womens-pinstripe-double-breasted-blazer?ID=19135002, Product Features Button front closuresLinedFlap pockets at front Imported
1001,Donna Karan New York,Women's Pinstripe Double Breasted Blazer,Sale  EUR 105.88, EUR 177.14 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/donna-karan-new-york-womens-pinstripe-double-breasted-blazer?ID=19135002, Product Features Button front closuresLinedFlap pockets at front Imported
1002,Donna Karan New York,Women's Pinstripe Double Breasted Blazer,Sale  EUR 105.88, EUR 177.14 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/donna-karan-new-york-womens-pinstripe-double-breasted-blazer?ID=19135002, Product Features Button front closuresLinedFlap pockets at front Imported
1003,Donna Karan New York,Women's Pinstripe Double Breasted Blazer,Sale  EUR 105.88, EUR 177.14 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/donna-karan-new-york-womens-pinstripe-double-breasted-blazer?ID=19135002, Product Features Button front closuresLinedFlap pockets at front Imported
1004,Marmot,Women's Insulated Refuge Ski Jacket,Sale  EUR 242.46, EUR 346.37 ,Rated 4.6 stars with 5 reviews,https://www.macys.com/shop/product/marmot-womens-insulated-refuge-ski-jacket?ID=19567395, Product Features ImportedBrand logo at left chest; zippers under arms for ventilation Helmet compatible hood; Zipper closure with overlay Unlined Zippered pockets at front Waterproof
1005,Marmot,Women's Insulated Refuge Ski Jacket,Sale  EUR 242.46, EUR 346.37 ,Rated 4.6 stars with 5 reviews,https://www.macys.com/shop/product/marmot-womens-insulated-refuge-ski-jacket?ID=19567395, Product Features ImportedBrand logo at left chest; zippers under arms for ventilation Helmet compatible hood; Zipper closure with overlay Unlined Zippered pockets at front Waterproof
1006,Marmot,Women's Insulated Refuge Ski Jacket,Sale  EUR 242.46, EUR 346.37 ,Rated 4.6 stars with 5 reviews,https://www.macys.com/shop/product/marmot-womens-insulated-refuge-ski-jacket?ID=19567395, Product Features ImportedBrand logo at left chest; zippers under arms for ventilation Helmet compatible hood; Zipper closure with overlay Unlined Zippered pockets at front Waterproof
1007,Marmot,Women's Insulated Refuge Ski Jacket,Sale  EUR 242.46, EUR 346.37 ,Rated 4.6 stars with 5 reviews,https://www.macys.com/shop/product/marmot-womens-insulated-refuge-ski-jacket?ID=19567395, Product Features ImportedBrand logo at left chest; zippers under arms for ventilation Helmet compatible hood; Zipper closure with overlay Unlined Zippered pockets at front Waterproof
1008,En Saison,Women's Logan Faux-Suede Belted Trench Coat,EUR 205.84,None,None,https://www.macys.com/shop/product/en-saison-womens-logan-faux-suede-belted-trench-coat?ID=19794397, Product Features LinedSpread collar; double button closuresImportedLong sleeves Belted at waist with belt loops; contrast trim at edgeSlant pockets at hips
1009,En Saison,Women's Logan Faux-Suede Belted Trench Coat,EUR 205.84,None,None,https://www.macys.com/shop/product/en-saison-womens-logan-faux-suede-belted-trench-coat?ID=19794397, Product Features LinedSpread collar; double button closuresImportedLong sleeves Belted at waist with belt loops; contrast trim at edgeSlant pockets at hips
1010,En Saison,Women's Logan Faux-Suede Belted Trench Coat,EUR 205.84,None,None,https://www.macys.com/shop/product/en-saison-womens-logan-faux-suede-belted-trench-coat?ID=19794397, Product Features LinedSpread collar; double button closuresImportedLong sleeves Belted at waist with belt loops; contrast trim at edgeSlant pockets at hips
1011,En Saison,Women's Logan Faux-Suede Belted Trench Coat,EUR 205.84,None,None,https://www.macys.com/shop/product/en-saison-womens-logan-faux-suede-belted-trench-coat?ID=19794397, Product Features LinedSpread collar; double button closuresImportedLong sleeves Belted at waist with belt loops; contrast trim at edgeSlant pockets at hips
1012,Charter Club,"Women's Cashmere Faux-Fur-Collar Cable-Knit Jacket, Created for Macy's",Sale  EUR 199.66, EUR 266.21 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/charter-club-womens-cashmere-faux-fur-collar-cable-knit-jacket-created-for-macys?ID=17969042, Product Features Long sleevesCreated for Macy'sSide pocketsSpread collar; full-zip front closureImportedCable knit; faux-fur collar
1013,Charter Club,"Women's Cashmere Faux-Fur-Collar Cable-Knit Jacket, Created for Macy's",Sale  EUR 199.66, EUR 266.21 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/charter-club-womens-cashmere-faux-fur-collar-cable-knit-jacket-created-for-macys?ID=17969042, Product Features Long sleevesCreated for Macy'sSide pocketsSpread collar; full-zip front closureImportedCable knit; faux-fur collar
1014,Charter Club,"Women's Cashmere Faux-Fur-Collar Cable-Knit Jacket, Created for Macy's",Sale  EUR 199.66, EUR 266.21 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/charter-club-womens-cashmere-faux-fur-collar-cable-knit-jacket-created-for-macys?ID=17969042, Product Features Long sleevesCreated for Macy'sSide pocketsSpread collar; full-zip front closureImportedCable knit; faux-fur collar
1015,Charter Club,"Women's Cashmere Faux-Fur-Collar Cable-Knit Jacket, Created for Macy's",Sale  EUR 199.66, EUR 266.21 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/charter-club-womens-cashmere-faux-fur-collar-cable-knit-jacket-created-for-macys?ID=17969042, Product Features Long sleevesCreated for Macy'sSide pocketsSpread collar; full-zip front closureImportedCable knit; faux-fur collar
1016,BOSS Orange,Women's Jaslim Notch-Lapel Single-Button Blazer,Sale  EUR 135.38, EUR 225.63 ,None,https://www.macys.com/shop/product/boss-orange-womens-jaslim-notch-lapel-single-button-blazer?ID=18900301, Product Features LinedLong sleevesNotch lapels; one-button closure at frontImportedTwo welt pockets
1017,BOSS Orange,Women's Jaslim Notch-Lapel Single-Button Blazer,Sale  EUR 135.38, EUR 225.63 ,None,https://www.macys.com/shop/product/boss-orange-womens-jaslim-notch-lapel-single-button-blazer?ID=18900301, Product Features LinedLong sleevesNotch lapels; one-button closure at frontImportedTwo welt pockets
1018,BOSS Orange,Women's Jaslim Notch-Lapel Single-Button Blazer,Sale  EUR 135.38, EUR 225.63 ,None,https://www.macys.com/shop/product/boss-orange-womens-jaslim-notch-lapel-single-button-blazer?ID=18900301, Product Features LinedLong sleevesNotch lapels; one-button closure at frontImportedTwo welt pockets
1019,BOSS Orange,Women's Jaslim Notch-Lapel Single-Button Blazer,Sale  EUR 135.38, EUR 225.63 ,None,https://www.macys.com/shop/product/boss-orange-womens-jaslim-notch-lapel-single-button-blazer?ID=18900301, Product Features LinedLong sleevesNotch lapels; one-button closure at frontImportedTwo welt pockets
1020,Style & Co,"Plus Size Classic Denim Jacket, Created for Macy's ",Sale  EUR 29.44, EUR 58.88 ,Rated 4.25 stars with 8 reviews,https://www.macys.com/shop/product/style-co-plus-size-classic-denim-jacket-created-for-macys?ID=18003879, Product Features Chest flap pockets; side welt pocketsImportedCreated for Macy'sPoint collar; front button closurseLong sleeves 
1021,Style & Co,"Plus Size Classic Denim Jacket, Created for Macy's ",Sale  EUR 29.44, EUR 58.88 ,Rated 4.25 stars with 8 reviews,https://www.macys.com/shop/product/style-co-plus-size-classic-denim-jacket-created-for-macys?ID=18003879, Product Features Chest flap pockets; side welt pocketsImportedCreated for Macy'sPoint collar; front button closurseLong sleeves 
1022,Style & Co,"Plus Size Classic Denim Jacket, Created for Macy's ",Sale  EUR 29.44, EUR 58.88 ,Rated 4.25 stars with 8 reviews,https://www.macys.com/shop/product/style-co-plus-size-classic-denim-jacket-created-for-macys?ID=18003879, Product Features Chest flap pockets; side welt pocketsImportedCreated for Macy'sPoint collar; front button closurseLong sleeves 
1023,Style & Co,"Plus Size Classic Denim Jacket, Created for Macy's ",Sale  EUR 29.44, EUR 58.88 ,Rated 4.25 stars with 8 reviews,https://www.macys.com/shop/product/style-co-plus-size-classic-denim-jacket-created-for-macys?ID=18003879, Product Features Chest flap pockets; side welt pocketsImportedCreated for Macy'sPoint collar; front button closurseLong sleeves 
1024,And Now This,"Trendy Plus Size Plaid Shirt Jacket, Created for Macy's",Sale  EUR 31.47, EUR 78.68 ,Rated 2 stars with 1 reviews,https://www.macys.com/shop/product/now-this-trendy-plus-size-plaid-shirt-jacket-created-for-macys?ID=18899193, Product Features Long sleevesImportedUnlinedCreated for Macy'sPoint collar; front button closuresPatch chest pockets
1025,And Now This,"Trendy Plus Size Plaid Shirt Jacket, Created for Macy's",Sale  EUR 31.47, EUR 78.68 ,Rated 2 stars with 1 reviews,https://www.macys.com/shop/product/now-this-trendy-plus-size-plaid-shirt-jacket-created-for-macys?ID=18899193, Product Features Long sleevesImportedUnlinedCreated for Macy'sPoint collar; front button closuresPatch chest pockets
1026,And Now This,"Trendy Plus Size Plaid Shirt Jacket, Created for Macy's",Sale  EUR 31.47, EUR 78.68 ,Rated 2 stars with 1 reviews,https://www.macys.com/shop/product/now-this-trendy-plus-size-plaid-shirt-jacket-created-for-macys?ID=18899193, Product Features Long sleevesImportedUnlinedCreated for Macy'sPoint collar; front button closuresPatch chest pockets
1027,And Now This,"Trendy Plus Size Plaid Shirt Jacket, Created for Macy's",Sale  EUR 31.47, EUR 78.68 ,Rated 2 stars with 1 reviews,https://www.macys.com/shop/product/now-this-trendy-plus-size-plaid-shirt-jacket-created-for-macys?ID=18899193, Product Features Long sleevesImportedUnlinedCreated for Macy'sPoint collar; front button closuresPatch chest pockets
1028,Kasper,"Two-Button Blazer, Regular & Petite Sizes",Sale  EUR 44.09, EUR 97.97 ,Rated 4.625 stars with 112 reviews,https://www.macys.com/shop/product/kasper-two-button-blazer-regular-petite-sizes?ID=10216856," Product Features Notched collarTwo-button closuresLong sleevesImportedLinedShoulder padsConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
